"","x","y"
"1",27.3121869782972,78.3617747440273
"2",28.2470784641069,70.716723549488
"3",28.313856427379,69.0784982935154
"4",27.1786310517529,54.4709897610921
"5",27.0450751252087,50.9215017064846
"6",27.0450751252087,49.9658703071673
"7",27.0450751252087,47.098976109215
"8",23.1051752921536,47.098976109215
"9",23.1051752921536,43.0034129692833
"10",31.0517529215359,25.1194539249147
"11",31.0517529215359,17.8839590443686
"12",31.0517529215359,9.96587030716724
